age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,marital_status,dependents,late_payments,on_time_payments,company_name,city,annual_income_missing,join_year,join_month,join_day,join_weekday,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,credit_flag,transaction_bin,transaction_cluster,debt_to_income,avg_monthly_txn,spending_income_ratio
67.0,1,2,Unemployed,50000.0,217914.64682314423,585.5439741707858,3.0,45.0,0.8868126373482478,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,7,3,0,False,False,True,False,False,True,False,Low,0,Low,1,4.358292936462885,7.5,0.8868126373482478
69.0,1,2,Salaried,541987.1625617342,307332.9245989221,782.5347066740192,1.0,394.0,0.1353420344495783,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,3,23,3,False,True,False,False,False,False,True,Low,1,Very High,2,0.5670483469503133,65.66666666666667,0.1353420344495783
60.0,1,3,Unemployed,162711.50041647436,195356.8239653968,705.648262092592,4.0,103.0,0.2649162650426933,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,11,5,4,True,False,False,False,False,False,True,Low,1,Low,1,1.2006331664655778,17.166666666666668,0.2649162650426933
44.0,1,4,Salaried,340014.23172836786,236408.258611686,617.1080034911503,0.0,352.0,0.1612722251367804,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,2,25,6,False,True,False,False,False,False,False,Low,0,High,0,0.6952893042446203,58.666666666666664,0.1612722251367804
49.0,1,3,Unemployed,718856.7798316259,157704.75716392792,679.576308074745,4.0,87.0,0.3751834478353427,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,5,27,5,False,False,False,False,False,True,False,Low,0,Low,1,0.21938272210615625,14.5,0.3751834478353427
31.0,1,2,Self-Employed,286667.7133422337,308380.47110969975,587.4329570935728,0.0,304.0,0.8275520164549189,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,7,15,5,True,False,False,False,True,False,False,Low,0,High,0,1.0757419017102376,50.666666666666664,0.8275520164549189
43.55969887955182,2,3,Salaried,407513.0691377593,371702.2108125993,648.5011530516384,3.0,36.0,0.5091085655612916,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,1,28,5,True,False,False,False,True,False,False,Low,0,Low,1,0.9121234114014287,6.0,0.5091085655612916
45.0,0,4,Salaried,511372.717771041,173473.35953118006,738.6867330912305,3.0,219.0,0.8442920768125842,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,5,5,True,False,False,False,False,True,False,Low,1,Medium,3,0.3392307675061578,36.5,0.8442920768125842
43.55969887955182,0,4,Unemployed,518434.0163168028,174259.19058910874,820.8807369331018,1.0,222.0,0.2479354652561687,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,8,18,6,False,False,True,False,False,True,False,Low,1,Medium,3,0.3361260741089625,37.0,0.2479354652561687
33.0,1,4,Salaried,381309.0153747796,539317.5261780169,659.1913436201296,3.0,174.0,0.7983718048027203,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,9,19,6,False,False,False,False,True,False,False,Low,0,Medium,3,1.4143844085300068,29.0,0.7983718048027203
52.0,1,2,Salaried,737681.1106870972,173980.35699843324,522.6164719749413,3.0,47.0,0.1829842695030333,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,11,18,3,False,True,False,False,False,True,False,Low,0,Low,1,0.23584765080453665,7.833333333333333,0.1829842695030333
64.0,1,1,Salaried,504878.3239269855,407849.3138437698,700.3338661098336,4.0,388.0,0.5759420780472007,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,7,20,2,False,False,True,False,False,True,False,Low,1,Very High,2,0.8078170412852823,64.66666666666667,0.5759420780472007
48.0,1,1,Salaried,534158.1988370292,451066.9038498732,775.5112265331999,4.0,316.0,0.3540694066637107,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,3,19,2,True,False,False,False,False,False,True,Low,1,High,0,0.8444444077277807,52.666666666666664,0.3540694066637107
21.0,1,1,Self-Employed,995119.4833999174,342714.46878674265,779.7133728453448,2.0,92.0,0.7794034178533921,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,6,7,4,False,True,False,False,False,True,False,Low,1,Low,1,0.34439529574461464,15.333333333333334,0.7794034178533921
54.0,0,3,Salaried,847405.675185876,354718.1801685121,481.2338120533138,2.0,153.0,0.3257712276723586,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,10,29,6,False,True,False,False,True,False,False,Low,0,Medium,3,0.41859311372998026,25.5,0.3257712276723586
43.55969887955182,0,4,Salaried,503822.4518603376,310748.17847601266,671.1423650225373,1.0,198.0,0.7766789350043606,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,9,4,4,False,True,False,True,False,False,False,Low,0,Medium,3,0.6167811246374423,33.0,0.7766789350043606
56.0,1,2,Salaried,609297.1298128185,95325.8436670558,490.2088383266928,0.0,228.0,0.3572496395921133,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,12,24,1,False,False,False,False,True,False,False,Low,0,Medium,3,0.15645214625636059,38.0,0.3572496395921133
43.55969887955182,1,1,Self-Employed,315615.3584169375,460630.9453774382,591.4096627258651,0.0,385.0,0.1855785042695331,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,11,29,2,False,False,True,False,False,False,True,Low,0,Very High,2,1.4594693607049714,64.16666666666667,0.1855785042695331
63.0,1,1,Salaried,82202.92119134386,233000.4046905006,708.5421088571691,2.0,469.0,0.8015417732665705,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,1,29,0,False,False,False,False,False,True,False,Low,1,Very High,2,2.834454071871062,78.16666666666667,0.8015417732665705
43.0,1,3,Salaried,636323.0733805188,424890.07740359777,783.138603026756,0.0,137.0,0.1838105335770533,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,1,29,4,True,False,False,False,True,False,False,Low,1,Medium,3,0.6677269694878958,22.833333333333332,0.1838105335770533
65.0,1,3,Salaried,288553.48653152667,296608.9991780824,672.2483922640923,1.0,460.0,0.6042808188162633,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,2,15,5,True,False,False,False,False,False,False,Low,0,Very High,2,1.027916878577295,76.66666666666667,0.6042808188162633
56.0,1,1,Salaried,612875.4347220076,371811.1909152157,535.2254231072056,0.0,266.0,0.5081777397676314,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,8,24,3,False,True,False,True,False,False,False,Low,0,High,0,0.6066668197981608,44.333333333333336,0.5081777397676314
43.55969887955182,1,4,Self-Employed,929542.2727254748,340796.14661322214,709.9370768377457,3.0,316.0,0.7161793020724931,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,9,4,2,False,True,False,False,True,False,False,Low,1,High,0,0.3666279163549894,52.666666666666664,0.7161793020724931
21.0,1,4,Self-Employed,124788.04991657706,229965.3722450681,564.9128561551647,2.0,419.0,0.65416538972728,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,4,15,3,False,True,False,False,False,True,False,Low,0,Very High,2,1.842847711770509,69.83333333333333,0.65416538972728
47.0,1,3,Salaried,50000.0,418700.2264315247,620.7678770436437,3.0,167.0,0.6299357289308294,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,6,24,0,False,False,False,False,False,False,True,Low,0,Medium,3,8.374004528630493,27.833333333333332,0.6299357289308294
47.0,1,3,Self-Employed,316311.2795334893,99615.36859489164,659.0440584847855,1.0,154.0,0.4314992853063224,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,9,1,3,False,False,True,True,False,False,False,Low,0,Medium,3,0.31492828438432247,25.666666666666668,0.4314992853063224
39.0,1,4,Salaried,662027.814853761,484551.9824054131,583.014513774072,3.0,150.0,0.6255295909747065,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,12,10,1,False,False,False,False,False,False,False,Low,0,Medium,3,0.7319208823762918,25.0,0.6255295909747065
28.0,0,3,Unemployed,750060.659183165,465348.0029912744,713.6450858025942,3.0,261.0,0.405521763843877,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,1,24,4,True,False,False,False,False,False,False,Low,1,High,0,0.6204138255938528,43.5,0.405521763843877
19.0,1,3,Salaried,661737.0370774558,260210.63449274705,725.2458255511394,0.0,63.0,0.4637605238295831,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,3,21,0,False,True,False,False,False,True,False,Low,1,Low,1,0.3932236219419733,10.5,0.4637605238295831
61.0,0,4,Salaried,557570.564938644,337700.79427657294,752.8185940082088,2.0,256.0,0.2182891914455204,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,1,25,5,False,True,False,False,False,False,False,Low,1,High,0,0.6056646736969232,42.666666666666664,0.2182891914455204
29.0,0,4,Salaried,503369.1095580995,262039.656192582,792.5332434228305,1.0,35.0,0.2344723288625393,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,2,4,0,False,False,False,True,False,False,False,Low,1,Low,1,0.5205715869665162,5.833333333333333,0.2344723288625393
47.0,0,2,Salaried,524740.2623298407,175509.37885365624,635.6825763939956,2.0,183.0,0.8763884982409336,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,4,16,5,True,False,False,False,False,False,False,Low,0,Medium,3,0.3344690534596995,30.5,0.8763884982409336
53.0,0,3,Salaried,736794.5054174586,287147.4832357909,648.5011530516384,3.0,144.0,0.7688186036783237,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,10,19,2,False,False,True,False,False,True,False,Low,0,Medium,3,0.38972533199483717,24.0,0.7688186036783237
35.0,0,3,Salaried,1855817.339850319,1363705.2928406291,536.9447964535299,2.0,25.0,0.7540201199387119,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,3,7,3,False,True,False,False,False,False,False,Medium,0,Low,1,0.7348273257057825,4.166666666666667,0.7540201199387119
43.0,0,2,Self-Employed,508328.9923035099,499659.9480377073,823.5159408600871,5.0,454.0,0.1477300839748008,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,1,16,0,False,True,False,False,False,False,True,Low,1,Very High,2,0.9829459967913329,75.66666666666667,0.1477300839748008
24.0,1,3,Salaried,269082.4498878349,270103.3600916932,811.5289769601698,2.0,417.0,0.3775088170081381,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,4,28,4,True,False,False,True,False,False,False,Low,1,Very High,2,1.003794042325257,69.5,0.3775088170081381
18.0,1,3,Salaried,571841.0501854805,301509.61874887336,783.8365552313078,3.0,257.0,0.2209987721085363,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,7,17,2,False,True,False,False,False,True,False,Low,1,High,0,0.5272612357071544,42.833333333333336,0.2209987721085363
43.0,0,1,Unemployed,503641.8450952487,495868.6484798728,591.4493475730739,1.0,395.0,0.4571772077321091,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,8,27,3,False,False,True,False,False,True,False,Low,0,Very High,2,0.984566023075573,65.83333333333333,0.4571772077321091
40.0,0,1,Salaried,1017283.6580306254,376178.5972805984,818.8104338919491,3.0,278.0,0.6754574282840944,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,7,15,0,False,False,False,False,False,False,True,Low,1,High,0,0.36978731970279377,46.333333333333336,0.6754574282840944
43.0,2,1,Self-Employed,204429.64026289425,90497.68802989557,633.0315909943057,5.0,167.0,0.4562013044558948,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,5,3,1,True,False,False,False,False,True,False,Low,0,Medium,3,0.44268379044015604,27.833333333333332,0.4562013044558948
62.0,0,2,Salaried,687490.0789654759,295448.1638505762,684.3076583180934,0.0,134.0,0.7930514183451027,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,10,30,2,False,True,False,False,True,False,False,Low,0,Low,3,0.42974898531650363,22.333333333333332,0.7930514183451027
23.0,0,3,Salaried,397537.9840817624,425500.90691171726,732.6435408843473,2.0,324.0,0.558625401607807,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,7,20,3,False,True,False,False,False,True,False,Low,1,High,0,1.0703402541383409,54.0,0.558625401607807
23.0,0,2,Salaried,664883.2172645673,668624.2665775861,776.1217046022839,1.0,428.0,0.4056361420424057,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,8,18,4,False,False,True,False,False,False,False,Low,1,Very High,2,1.0056266261741573,71.33333333333333,0.4056361420424057
61.0,0,2,Salaried,649769.8684225248,327811.5141317406,648.5011530516384,3.0,117.0,0.3305635065431883,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,6,21,4,False,False,False,False,False,True,False,Low,0,Low,1,0.5045040252906513,19.5,0.3305635065431883
25.0,0,3,Unemployed,442122.288660864,20000.0,787.5010631125788,2.0,471.0,0.51518036168909,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,3,12,0,False,False,True,True,False,False,False,Low,1,Very High,2,0.0452363531831377,78.5,0.51518036168909
41.0,0,4,Salaried,293692.35560875805,26865.436854996893,651.3283944872798,1.0,186.0,0.7755053088039612,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,3,27,1,False,False,False,False,False,True,False,Low,0,Medium,3,0.09147475697592093,31.0,0.7755053088039612
39.0,0,4,Self-Employed,288688.0796287883,196956.4545952633,629.7127000336208,0.0,23.0,0.8054073857663507,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,10,27,4,False,False,True,True,False,False,False,Low,0,Low,1,0.6822465785512212,3.8333333333333335,0.8054073857663507
36.0,0,3,Self-Employed,521028.44012413535,157769.75481666502,617.9660574931241,0.0,456.0,0.1464055078117138,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,7,31,3,False,False,False,False,False,False,True,Low,0,Very High,2,0.3028044971577296,76.0,0.1464055078117138
43.55969887955182,0,4,Salaried,355408.8401048556,424186.66803506593,535.0626680460895,1.0,189.0,0.3726123429968719,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,9,7,4,False,True,False,False,True,False,False,Low,0,Medium,3,1.1935174935714006,31.5,0.3726123429968719
35.0,1,1,Self-Employed,453956.7463972968,580583.0924738111,370.1692905490779,1.0,100.0,0.5417922732111268,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,10,9,6,False,True,False,False,False,False,False,Low,0,Low,1,1.278939231725158,16.666666666666668,0.5417922732111268
48.0,1,3,Salaried,251716.2835281152,416346.65366908896,754.1425029651243,1.0,144.0,0.7100989124076712,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,2,15,2,False,True,False,False,True,False,False,Low,1,Medium,3,1.6540314668303353,24.0,0.7100989124076712
54.0,0,2,Self-Employed,601576.9802925069,436038.2794236697,626.5885497893181,2.0,270.0,0.2620697728973091,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,3,28,1,True,False,False,False,True,False,False,Low,0,High,0,0.7248254067362306,45.0,0.2620697728973091
47.0,0,1,Unemployed,321472.54659700906,399242.28243037936,724.3144304805768,0.0,63.0,0.5732191977407799,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,6,14,2,False,False,False,False,False,False,True,Low,1,Low,1,1.2419171921727448,10.5,0.5732191977407799
59.0,1,2,Salaried,416704.5045639204,354433.7885338576,709.8279121038919,1.0,130.0,0.4061562328862358,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,2,9,2,True,False,False,False,False,True,False,Low,1,Low,3,0.850563851966926,21.666666666666668,0.4061562328862358
50.0,1,4,Salaried,763171.1023921886,185897.22303150967,665.8095457574747,0.0,184.0,0.3512123777673527,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,8,1,4,False,False,False,False,True,False,False,Low,0,Medium,3,0.2435852490336804,30.666666666666668,0.3512123777673527
27.0,0,3,Salaried,529657.3099258028,418273.9233594088,744.4483535415882,4.0,255.0,0.6047697314816306,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,9,22,2,False,True,False,False,False,False,False,Low,1,Medium,0,0.7897066943492252,42.5,0.6047697314816306
54.0,0,1,Salaried,651110.7709211363,245236.89676632656,757.1505361279775,3.0,174.0,0.1781852692460531,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,11,4,True,False,False,True,False,False,False,Low,1,Medium,3,0.37664389489270195,29.0,0.1781852692460531
29.0,0,3,Salaried,308946.66912672226,424144.1951354833,554.8277872684182,2.0,184.0,0.2408829504330642,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,12,14,4,True,False,False,False,False,False,True,Low,0,Medium,3,1.372871882174298,30.666666666666668,0.2408829504330642
47.0,0,1,Salaried,555384.5583022656,364938.1955003252,803.2929473327081,1.0,167.0,0.3363679865356805,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,26,1,False,False,True,False,False,False,True,Low,1,Medium,3,0.6570910012620645,27.833333333333332,0.3363679865356805
44.0,1,1,Salaried,586242.4323984112,300015.5316402893,648.5011530516384,4.0,281.0,0.380226533243244,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,1,11,4,False,False,False,False,True,False,False,Low,0,High,0,0.511760178144864,46.833333333333336,0.380226533243244
56.0,1,1,Salaried,306884.5367975808,188544.6719341212,562.4410799095028,3.0,349.0,0.3697937455291904,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,7,9,2,False,False,True,False,False,True,False,Low,0,High,0,0.6143830963320389,58.166666666666664,0.3697937455291904
43.55969887955182,1,3,Salaried,512200.3255336464,289296.73428549897,585.0779611113284,1.0,116.0,0.8222785253305352,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,10,16,4,True,False,False,False,True,False,False,Low,0,Low,1,0.564811695471082,19.333333333333332,0.8222785253305352
43.55969887955182,0,1,Salaried,415830.8140546339,212700.42416076828,525.7131844933934,3.0,77.0,0.5385332821333887,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,4,8,0,True,False,False,True,False,False,False,Low,0,Low,1,0.5115071249453453,12.833333333333334,0.5385332821333887
29.0,1,1,Salaried,554406.9409927346,41238.84152315554,712.7808370167894,4.0,345.0,0.6350709748768251,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,2,19,2,False,True,False,False,True,False,False,Low,1,High,0,0.07438370351084037,57.5,0.6350709748768251
46.0,0,3,Salaried,235384.2886059996,133640.87149757694,632.3147947495354,2.0,303.0,0.8800461050011297,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,4,15,5,False,False,True,False,False,True,False,Low,0,High,0,0.5677561246293421,50.5,0.8800461050011297
50.0,0,2,Salaried,290094.398103872,343954.00699370366,400.71165435259286,1.0,399.0,0.7135913722880097,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,12,24,4,False,False,True,False,False,False,True,Low,0,Very High,2,1.1856623541918465,66.5,0.7135913722880097
60.0,0,4,Salaried,221379.0327215496,20000.0,594.5691758346643,2.0,220.0,0.3902708120289293,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,6,10,0,False,False,True,False,False,False,False,Low,0,Medium,3,0.0903427924231469,36.666666666666664,0.3902708120289293
32.0,0,3,Self-Employed,269912.1564024805,656439.4119170331,611.9085592385482,2.0,439.0,0.4194712358260802,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,4,27,3,False,False,False,False,False,False,True,Low,0,Very High,2,2.432048339972436,73.16666666666667,0.4194712358260802
19.0,1,3,Unemployed,374879.1609643478,224449.9091974214,660.5673444058639,0.0,153.0,0.4125001122753748,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,2,19,4,True,False,False,False,False,True,False,Low,0,Medium,3,0.598726023127136,25.5,0.4125001122753748
69.0,0,1,Salaried,541987.1625617342,428720.9589950553,496.0824129346622,2.0,73.0,0.392596967856724,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,10,29,3,False,False,True,False,False,False,True,Low,0,Low,1,0.7910168148055029,12.166666666666666,0.392596967856724
56.0,1,3,Unemployed,518420.3615702918,20000.0,661.6651060420647,3.0,226.0,0.4906977567525614,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,11,17,3,False,True,False,False,True,False,False,Low,0,Medium,3,0.03857873162894323,37.666666666666664,0.4906977567525614
61.0,1,3,Salaried,517782.07137265673,153042.963213336,800.0733854395716,3.0,356.0,0.1755309317620496,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,10,4,2,True,False,False,False,True,False,False,Low,1,High,0,0.29557408739088675,59.333333333333336,0.1755309317620496
35.0,1,4,Self-Employed,304759.4351908307,459160.74036302906,668.7007558709965,3.0,324.0,0.2855472488859827,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,1,28,6,False,True,False,False,True,False,False,Low,0,High,0,1.5066333879885199,54.0,0.2855472488859827
20.0,1,3,Salaried,495501.73454958777,362601.8216801113,708.944896418454,1.0,355.0,0.4597951170379301,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,4,8,2,True,False,False,False,True,False,False,Low,1,High,0,0.7317871894226913,59.166666666666664,0.4597951170379301
24.0,0,1,Unemployed,751307.0349867966,240664.55007840577,806.3383912700997,1.0,400.0,0.6552263618570019,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,2,7,6,False,True,False,False,False,True,False,Low,1,Very High,2,0.32032782720134545,66.66666666666667,0.6552263618570019
60.0,0,4,Unemployed,559048.0436590664,598152.7177486271,640.5456479810506,4.0,289.0,0.2665377314878876,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,4,12,5,False,False,True,True,False,False,False,Low,0,High,0,1.0699486824667408,48.166666666666664,0.2665377314878876
35.0,1,3,Self-Employed,662153.2258929093,88106.66331312107,637.3185583316465,3.0,166.0,0.2878008653716188,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,1,24,2,False,False,True,False,True,False,False,Low,0,Medium,3,0.13306083828906792,27.666666666666668,0.2878008653716188
61.0,1,1,Unemployed,398925.8080209874,464299.3079670644,684.4852766531565,3.0,478.0,0.4069181806992001,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,1,15,5,False,True,False,False,False,False,True,Low,0,Very High,2,1.1638738297489084,79.66666666666667,0.4069181806992001
55.0,0,4,Self-Employed,404132.57014211,235588.0439095127,561.5145424791,0.0,66.0,0.5404833535953345,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,6,3,6,False,False,False,False,False,True,False,Low,0,Low,1,0.5829474318951082,11.0,0.5404833535953345
54.0,0,3,Salaried,604285.7362197255,172842.4592700858,580.5439903108775,2.0,275.0,0.7198185603144055,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,9,12,2,False,True,False,False,False,True,False,Low,0,High,0,0.2860276999939615,45.833333333333336,0.7198185603144055
50.0,1,1,Self-Employed,312337.0606547623,20000.0,446.0798034125014,2.0,232.0,0.5955082611904174,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,10,9,2,True,False,False,False,False,False,False,Low,0,Medium,3,0.06403338738628503,38.666666666666664,0.5955082611904174
61.0,0,4,Salaried,541987.1625617342,26508.601551211148,850.0,4.0,299.0,0.1487376855128587,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,11,25,6,False,True,False,False,True,False,False,Low,1,High,0,0.048910017399520465,49.833333333333336,0.1487376855128587
48.0,0,1,Salaried,537388.8294676322,320973.2841249378,733.0702153430764,2.0,451.0,0.1796236447820502,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,7,26,1,False,True,False,False,False,False,True,Low,1,Very High,2,0.5972831337839904,75.16666666666667,0.1796236447820502
28.0,0,4,Salaried,421916.1240055109,311420.49122854427,555.2669528062754,1.0,335.0,0.3220691457244502,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,7,21,4,True,False,False,True,False,False,False,Low,0,High,0,0.7381099548223871,55.833333333333336,0.3220691457244502
21.0,1,3,Self-Employed,331033.51945155626,185923.3286752884,752.3857178434632,3.0,114.0,0.4253671397632763,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,6,4,4,False,False,True,True,False,False,False,Low,1,Low,1,0.5616450230880519,19.0,0.4253671397632763
35.0,0,2,Salaried,369953.8383225818,269369.8552431007,569.1953600769058,1.0,295.0,0.5361389861119054,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,6,18,2,True,False,False,False,False,False,True,Low,0,High,0,0.7281174766680574,49.166666666666664,0.5361389861119054
21.0,0,4,Self-Employed,1122175.5313315936,1110803.0839869543,656.8055775888628,1.0,122.0,0.4899542336276256,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,11,7,2,False,True,False,False,False,True,False,Low,0,Low,1,0.9898657143850351,20.333333333333332,0.4899542336276256
66.0,0,3,Self-Employed,555473.9948944657,229447.0854973728,656.2984762718794,5.0,417.0,0.2058449309178618,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2026,2,18,2,True,False,False,False,False,False,True,Low,0,Very High,2,0.41306539569141376,69.5,0.2058449309178618
