customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST107727,52.0,Female,West,Graduate,Self-Employed,,513656.6638413663,Car,645.1454786934322,1,97,0.21452958162851932,2025-12-10 14:02:21.799039,0
CUST107728,67.0,Female,East,Secondary,Self-Employed,200652.10853089922,208831.13823147645,Business,598.9346887995064,3,120,0.11680119181338658,2023-07-01 14:02:21.799042,0
CUST107729,18.0,Female,South,Secondary,Salaried,50000.0,294226.3441177712,Car,595.0382868504722,2,143,0.3735483911126741,2016-08-12 14:02:21.799046,1
CUST107730,69.0,Male,East,Secondary,Unemployed,484047.55762002425,334755.9114791108,Home,677.5707851954651,5,430,0.16602808441301786,2023-12-09 14:02:21.799049,1
CUST107731,38.0,Female,East,Graduate,Salaried,268080.91148487333,749371.2350205481,Other,746.6671531425501,2,495,0.5858541405704707,2024-06-28 14:02:21.799053,1
CUST107732,46.0,Female,West,Secondary,Self-Employed,409926.3580202235,492399.5256742932,Other,747.7943781327494,2,181,0.23358121158871345,2022-07-03 14:02:21.799056,1
CUST107733,23.0,Female,East,Secondary,Salaried,266196.13233570824,422336.5415205514,Education,511.95301328360426,2,174,0.1587672724102155,2019-12-05 14:02:21.799060,0
CUST107734,54.0,Male,South,Primary,Self-Employed,188801.8679988414,233786.0374553413,Other,742.4575607356862,2,402,0.2226942706011082,2017-09-02 14:02:21.799063,0
CUST107735,18.0,Female,South,Primary,Salaried,734091.1068080743,356081.92220261734,Car,620.367907183017,2,352,0.11207207108863759,2024-12-22 14:02:21.799067,1
CUST107736,68.0,Female,South,Graduate,Self-Employed,591982.2824433492,371566.9007016114,Other,591.1632611256315,2,498,0.38967767069708203,2023-04-19 14:02:21.799070,1
CUST107737,18.0,Male,West,Primary,Salaried,495031.33563727455,295374.2385587138,Business,686.6053265202602,3,440,0.7777709941742615,2025-01-13 14:02:21.799073,1
CUST107738,44.0,Female,East,Post-Graduate,Salaried,677718.8201583815,443714.03042832774,Home,728.7678272869516,1,468,0.3686542822733425,2019-01-16 14:02:21.799075,0
CUST107739,38.0,Male,North,Graduate,Unemployed,503495.8907583006,769657.7676922807,Education,526.6779830351787,2,309,0.8171974977413206,2020-06-23 14:02:21.799076,1
CUST107740,33.0,Male,East,Post-Graduate,Salaried,424307.41451384703,133491.49760268757,Education,671.7374448207612,2,492,0.6470197154247143,2023-07-22 14:02:21.799078,1
CUST107741,61.0,Male,South,Post-Graduate,Salaried,831599.3835855352,362078.930601607,Education,487.87891990634563,2,476,0.5521185317466518,2020-10-13 14:02:21.799080,0
CUST107742,57.0,Female,East,Graduate,Salaried,844616.6061534204,358667.31430658896,Business,729.1912430535543,2,293,0.4016230872675417,2016-08-14 14:02:21.799082,1
CUST107743,43.0,Male,West,Primary,,298165.92783990526,264441.7119249103,Other,539.041495104282,4,52,0.8048895383260439,2022-03-06 14:02:21.799084,0
CUST107744,33.0,Female,East,Primary,Salaried,554544.3631207846,199585.50456136517,Business,669.0746896536474,3,308,0.11546145786884657,2016-07-12 14:02:21.799086,1
CUST107745,45.0,Male,West,Graduate,Salaried,528738.9465549422,191822.8145220221,Car,613.3566473987464,5,476,0.6311849877617589,2020-03-19 14:02:21.799088,1
CUST107746,18.0,Male,North,Post-Graduate,Self-Employed,672570.6240065448,636213.6666637379,Other,592.9546292403068,1,69,0.5664584994173973,2024-05-02 14:02:21.799090,1
CUST107747,53.0,Male,North,Graduate,Salaried,288194.9570917748,323781.6489811994,Business,449.9535705130353,3,487,0.3330333542898088,2019-10-18 14:02:21.799092,0
CUST107748,27.0,Male,West,Graduate,Salaried,755192.8279258827,451988.9004829093,Car,510.08565339535767,3,457,0.15364675063291708,2017-07-08 14:02:21.799094,0
CUST107749,60.0,Female,East,Secondary,Unemployed,315047.21576795017,258019.47949596748,Car,642.4814203549837,0,465,0.3020099626919215,2017-08-09 14:02:21.799097,1
CUST107750,34.0,Female,South,Secondary,Salaried,473036.0277475089,364946.00440828776,Business,556.9880558300753,4,105,0.15983509637464063,2016-10-13 14:02:21.799099,1
CUST107751,40.0,Male,West,Post-Graduate,Self-Employed,272714.3107028289,377481.4788405324,Business,618.1374928146349,5,334,0.8455906674204271,2022-08-08 14:02:21.799101,1
CUST107752,24.0,Male,East,Primary,Self-Employed,393005.0063486324,264133.1859134631,Home,571.3185774175815,2,78,0.10753461319990737,2023-07-09 14:02:21.799103,0
CUST107753,61.0,Female,East,Secondary,Unemployed,293034.20990109147,339596.0102287094,Business,622.1720985146511,3,43,0.4364825173934048,2022-12-21 14:02:21.799105,0
CUST107754,24.0,Male,East,Secondary,,309003.48374879395,492570.5970703671,Education,529.8276525616241,2,326,0.6862098319510899,2022-09-12 14:02:21.799107,1
CUST107755,61.0,Female,South,Post-Graduate,Salaried,654451.3121245428,133089.72324162608,Other,602.3844604864084,2,291,0.34799784308077863,2016-09-09 14:02:21.799109,1
CUST107756,32.0,Female,South,Graduate,Self-Employed,2456211.0806205207,1335445.8520102592,Car,623.2036508577905,1,251,0.3196315455781483,2023-01-29 14:02:21.799111,1
CUST107757,51.0,Male,South,Secondary,Self-Employed,898830.2127491583,385842.30559063586,Education,652.9531055435191,2,328,0.8897743885026824,2024-12-11 14:02:21.799113,1
CUST107758,63.0,Male,West,Primary,Salaried,456351.3701525853,419760.05900511076,Education,467.50974000738523,0,181,0.15494083567651354,2018-09-10 14:02:21.799115,0
CUST107759,62.0,Female,West,Post-Graduate,Salaried,342840.15850200516,443982.6774701149,Car,655.1224309399516,3,235,0.601370146485201,2018-06-01 14:02:21.799117,1
CUST107760,21.0,Male,South,Secondary,,395146.99891944183,408626.4051083457,Other,538.8102618848209,2,150,0.5829684659738925,2022-01-10 14:02:21.799118,1
CUST107761,31.0,Male,West,Post-Graduate,Salaried,469123.26194779086,479177.5145212025,Home,513.390293522983,2,286,0.2841080006372737,2023-05-15 14:02:21.799120,1
CUST107762,31.0,Male,South,Secondary,Salaried,562386.4789666717,239175.03844246524,Home,773.134484232495,4,430,0.7483919288494835,2023-05-18 14:02:21.799122,1
CUST107763,33.0,Female,West,Secondary,Unemployed,419932.6405304502,518783.6220540394,Education,722.9525611525293,1,440,0.45754875662384986,2021-01-29 14:02:21.799124,1
CUST107764,24.0,Female,East,Post-Graduate,Self-Employed,242300.47052303792,318542.0138541571,Education,705.0994887852087,1,138,0.6134973443037333,2022-07-13 14:02:21.799126,1
CUST107765,49.0,Male,South,Primary,Salaried,686737.191444462,431030.1444809708,Business,627.9214602636285,1,314,0.2617682941800269,2025-04-01 14:02:21.799128,1
CUST107766,36.0,Female,West,Primary,Salaried,743777.9600540288,103646.54908101182,Home,591.9173706949663,1,329,0.11997419698252668,2023-05-25 14:02:21.799130,0
CUST107767,19.0,Male,East,Graduate,Salaried,414835.3046949415,399457.65634048556,Home,798.7281733365874,2,473,0.216357755377559,2022-10-01 14:02:21.799132,0
CUST107768,27.0,Female,East,Secondary,Unemployed,797187.5732004179,323135.54638896027,Other,663.4854017081653,2,109,0.27774678552521903,2021-04-28 14:02:21.799134,1
CUST107769,67.0,Male,West,Graduate,Unemployed,,254901.30612463044,Business,560.1130901500187,5,458,0.6873334145862954,2018-05-03 14:02:21.799135,1
CUST107770,34.0,Female,East,Post-Graduate,Salaried,708511.8584926997,494146.02623800485,Car,550.518955393506,1,62,0.511693243921877,2020-10-12 14:02:21.799138,0
CUST107771,54.0,Other,North,Graduate,Unemployed,310054.2761540999,333665.37602766603,Car,681.1182080924948,2,468,0.40793792300645626,2019-12-13 14:02:21.799140,1
CUST107772,29.0,Male,South,Post-Graduate,Salaried,974685.3815946407,330246.7729632482,Other,,4,105,0.704444675021186,2025-07-05 14:02:21.799142,1
CUST107773,23.0,Male,South,Primary,Self-Employed,148310.10528433206,85709.23239834115,Car,753.3236165763084,1,140,0.15596697672616716,2018-02-24 14:02:21.799144,1
CUST107774,39.0,Male,East,Post-Graduate,Salaried,279945.1629219628,197089.03623176093,Home,657.210931292638,1,288,0.20477889775195451,2019-03-08 14:02:21.799146,1
CUST107775,49.0,Male,West,Post-Graduate,Self-Employed,,327600.2504164431,Education,529.9384410942012,0,434,0.795515156266095,2025-02-26 14:02:21.799148,1
CUST107776,58.0,Male,North,Graduate,Salaried,157677.77124967874,198849.8504140576,Business,836.0982723299079,3,286,0.38986163277429986,2026-03-29 14:02:21.799150,1
CUST107777,37.0,Female,West,Secondary,Salaried,450520.8848282202,517795.4664181897,Car,547.943172125122,2,228,0.3152900610650795,2022-04-16 14:02:21.799152,1
CUST107778,18.0,Female,South,Graduate,Salaried,394318.0379904339,255989.1985817241,Car,527.7962176773789,1,317,0.36223436899083994,2025-04-04 14:02:21.799154,0
CUST107779,64.0,Male,East,Primary,Salaried,506218.4225350818,155387.80117371186,Car,641.6091341471077,1,364,0.22193118389562924,2021-11-07 14:02:21.799156,0
CUST107780,23.0,Female,North,Primary,,550972.9826822436,132560.3329673481,Car,696.5789639710982,1,148,0.42667280166194077,2018-07-18 14:02:21.799158,1
CUST107781,36.0,Female,East,Primary,,452247.7144024538,279998.1516033771,Education,560.0616293759858,4,331,0.7723755783388102,2022-03-15 14:02:21.799159,1
CUST107782,35.0,Female,North,Secondary,Unemployed,648132.8673910111,427697.18590781005,Education,719.5530253859046,1,379,0.6233381312552415,2022-11-05 14:02:21.799161,0
CUST107783,23.0,Male,East,Graduate,Salaried,782384.8678965161,159083.86076690472,Other,600.6506803315599,1,209,0.596239266706798,2023-11-28 14:02:21.799163,1
CUST107784,62.0,Male,West,Post-Graduate,Salaried,383799.4320835725,143191.2473687992,Home,850.0,3,198,0.13921855727731647,2016-11-05 14:02:21.799165,0
CUST107785,50.0,Female,South,Post-Graduate,Salaried,142508.52860008366,213578.32186557088,Car,683.3470851359258,2,170,0.8238920597230535,2017-09-05 14:02:21.799167,0
CUST107786,40.0,Male,East,Secondary,Salaried,365113.1962826228,289886.5315548862,Other,541.5035708403367,1,307,0.8068818790385378,2016-10-15 14:02:21.799169,1
CUST107787,40.0,Female,East,Primary,Salaried,559972.564323474,141439.4812352426,Home,579.6447053736871,4,426,0.791662912372871,2020-09-05 14:02:21.799171,0
CUST107788,43.0,Female,North,Secondary,Self-Employed,532410.5324581728,318188.8810374088,Education,699.3149962535304,2,101,0.4903825523640186,2016-07-28 14:02:21.799173,1
CUST107789,30.0,Male,West,Post-Graduate,Salaried,676403.8465067638,533459.5833241268,Car,568.7856839860532,3,336,0.28735390584089204,2026-01-19 14:02:21.799175,1
CUST107790,,Male,West,Primary,Unemployed,872656.3210063085,297944.99604923435,Education,642.3730070642524,1,239,0.41629555217993686,2024-05-13 14:02:21.799177,1
CUST107791,32.0,Female,North,Secondary,Self-Employed,542331.0459713119,238799.91295943692,Car,846.9743817661086,2,233,0.40762532582137057,2017-06-01 14:02:21.799179,1
CUST107792,61.0,Female,West,Post-Graduate,Salaried,418681.7568252197,467744.3898380487,Education,713.9805741384607,2,64,0.6915729256518013,2022-08-13 14:02:21.799181,1
CUST107793,44.0,Female,South,Post-Graduate,Self-Employed,354610.8872165265,127225.13379650365,Other,709.4805033885892,3,358,0.6436891454411212,2017-01-14 14:02:21.799183,0
CUST107794,43.0,Male,East,Secondary,Salaried,462682.47805081075,379594.3121951018,Other,848.3970151452428,4,491,0.7750054183904417,2020-05-04 14:02:21.799185,1
CUST107795,50.0,Female,North,Post-Graduate,Salaried,670254.112816655,304021.12784228614,Education,574.108417712085,2,435,0.44809458794352275,2021-10-31 14:02:21.799187,1
CUST107796,32.0,Female,West,Graduate,Salaried,379249.7678402243,553878.4409795955,Education,648.3438442304297,0,437,0.8320052303756621,2026-03-18 14:02:21.799188,1
CUST107797,53.0,Female,South,Graduate,Self-Employed,619297.0753047665,488115.79594701336,Business,619.6682279480748,4,301,0.6968608946986798,2020-02-17 14:02:21.799191,1
CUST107798,62.0,Male,South,Primary,Salaried,283091.5288734705,20000.0,Car,587.3558181366379,0,391,0.7600817073046077,2017-10-17 14:02:21.799193,0
CUST107799,44.0,Male,West,Graduate,Self-Employed,496276.71401338774,331402.71460718196,Business,624.4777117369159,2,449,0.2908470877830246,2025-12-13 14:02:21.799195,1
CUST107800,22.0,Male,West,Graduate,Salaried,190165.28650438157,81103.72187417134,Education,604.432128024847,0,123,0.8674516610443431,2020-06-12 14:02:21.799196,1
CUST107801,19.0,Female,North,Secondary,Salaried,386474.3287868555,471098.3579151069,Other,584.1888038775018,1,399,0.7096640325157237,2023-12-23 14:02:21.799198,1
CUST107802,50.0,Female,West,Primary,Salaried,795593.2844696515,157071.16221370772,Car,620.4539356488588,2,243,0.34306456868912943,2016-10-26 14:02:21.799201,0
CUST107803,33.0,,North,Secondary,Self-Employed,552108.8588320173,418050.1522310793,Other,584.5774750191316,3,252,0.40423454416199955,2021-05-07 14:02:21.799202,0
CUST107804,40.0,Female,East,Secondary,Self-Employed,473333.4529070021,472723.49886096583,Education,,3,267,0.584755449432376,2019-06-11 14:02:21.799204,1
CUST107805,,Male,South,Graduate,Self-Employed,554080.1932044305,26737.01382448175,Business,554.5311595934726,2,58,0.1805195021195484,2019-10-20 14:02:21.799206,0
CUST107806,33.0,Male,North,Graduate,Salaried,602881.7365036382,521030.740040652,Car,751.6884189363924,4,94,0.7278539274445793,2017-03-17 14:02:21.799208,1
CUST107807,31.0,Male,South,Post-Graduate,Salaried,564871.1310758113,468436.83130743844,Business,722.5773909341528,2,470,0.4696748247148371,2020-04-18 14:02:21.799210,0
CUST107808,46.0,Male,East,Post-Graduate,Self-Employed,545690.3972842478,141997.66860001424,Car,694.6031977568252,1,356,0.7088839816178776,2019-02-25 14:02:21.799212,0
CUST107809,43.0,Female,West,Primary,Salaried,300532.73194518837,474196.91781661287,Other,604.1291624114089,1,382,0.3443948418106093,2024-09-14 14:02:21.799214,1
CUST107810,52.0,Female,North,Graduate,Salaried,204220.5916990363,120179.02387149047,Home,654.4070870602326,1,161,0.7938778108016596,2023-10-16 14:02:21.799216,0
CUST107811,32.0,Male,West,Post-Graduate,Salaried,645341.2553948392,436284.6137118055,Car,637.4929859283894,2,398,0.6202755443287266,2023-06-02 14:02:21.799217,0
CUST107812,20.0,Female,South,Secondary,Self-Employed,238264.17769908867,286315.70307257446,Education,652.6959331496088,0,213,0.4559709392510639,2023-11-22 14:02:21.799219,1
CUST107813,40.0,Female,North,Graduate,Self-Employed,573060.6149500314,87049.2647040117,Car,,2,83,0.4377377499301125,2019-03-22 14:02:21.799221,0
CUST107814,46.0,Male,East,Primary,Salaried,701554.1527342374,521420.57502529584,Education,660.4569473364528,2,435,0.22736960513774696,2026-05-01 14:02:21.799223,1
CUST107815,51.0,Male,East,Primary,Self-Employed,293858.4310222317,521051.8674913248,Home,682.5108528636472,4,123,0.19726751497406686,2017-10-26 14:02:21.799225,1
CUST107816,50.0,Male,West,Secondary,Self-Employed,368733.74448597187,328866.37028633687,Home,794.4055877590397,3,308,0.10529844327146486,2023-10-17 14:02:21.799227,0
CUST107817,58.0,Male,East,Post-Graduate,Salaried,469285.5239656512,303370.9186344419,Other,549.3164883288786,1,477,0.49044205443581246,2020-08-28 14:02:21.799229,1
CUST107818,58.0,Female,East,Secondary,Salaried,322579.9024679577,239840.6887260389,Other,531.4546394998066,0,62,0.8669307266625331,2022-11-03 14:02:21.799231,0
CUST107819,40.0,Male,West,Post-Graduate,Self-Employed,319401.7537296611,382983.4185709774,Home,748.3455450175978,1,77,0.14169976307534365,2016-07-22 14:02:21.799233,0
CUST107820,24.0,Male,West,Graduate,Self-Employed,393349.7575361428,361325.50208712014,Car,498.7817909613561,2,412,0.8961826274294098,2018-09-23 14:02:21.799235,0
CUST107821,20.0,,North,Primary,Salaried,345829.87209713855,528954.4092526872,Car,795.5563820233342,1,234,0.8615230168877835,2016-07-31 14:02:21.799237,1
CUST107822,49.0,Female,North,Post-Graduate,Self-Employed,597255.9370393166,331530.3476392748,Other,768.3040199547731,1,188,0.8752798594719801,2016-12-30 14:02:21.799239,1
CUST107823,48.0,Male,West,Secondary,Salaried,515648.23333630833,509978.8414804781,Car,708.1210237125824,4,121,0.46224547834636065,2017-05-19 14:02:21.799240,1
CUST107824,35.0,Female,South,Graduate,Self-Employed,210676.91740662273,20935.5619481224,Car,498.26873247871055,2,59,0.4785544848522051,2018-06-22 14:02:21.799242,0
CUST107825,60.0,Male,South,Post-Graduate,Salaried,,421566.75704665744,Car,634.0538116171795,0,400,0.6839439678941438,2018-06-09 14:02:21.799244,0
CUST107826,24.0,Male,North,Graduate,Salaried,440320.27132351155,326695.12816393527,Car,644.751973559673,2,471,0.4155594305436997,2026-01-18 14:02:21.799246,1
CUST107827,58.0,Female,North,Graduate,Self-Employed,486155.96170778293,353847.27599512966,Education,678.9248977447827,2,218,0.1325307553384441,2020-01-04 14:02:21.799248,1
CUST107828,18.0,Male,West,Secondary,Salaried,395329.21501668065,572770.6952814462,Other,705.3925136938169,2,26,0.4948440800888658,2017-08-20 14:02:21.799250,0
CUST107829,31.0,Female,South,Secondary,Salaried,497793.67620716436,466068.2727925519,Home,575.0640038654005,0,465,0.6147734894589274,2023-03-10 14:02:21.799252,1
CUST107830,69.0,Male,West,Graduate,Self-Employed,,247450.8334027508,Home,756.1107064963068,1,208,0.5087344534966679,2021-10-01 14:02:21.799254,0
CUST107831,49.0,Male,North,Graduate,Self-Employed,229301.28636998992,172158.33954557468,Education,702.0435653288072,2,416,0.388935818707953,2023-04-09 14:02:21.799256,1
CUST107832,23.0,Female,East,Post-Graduate,Self-Employed,433552.25028755807,20000.0,Other,701.0584833968687,3,66,0.8556917210017752,2020-11-10 14:02:21.799258,1
CUST107833,56.0,Male,East,Secondary,Salaried,786891.6847018186,367552.9797118912,Education,627.6569664947691,4,416,0.8742261373024212,2023-06-19 14:02:21.799260,1
CUST107834,27.0,Female,East,Post-Graduate,Self-Employed,612630.2530618684,484488.95312723157,Other,688.8154980059959,3,323,0.2557127854834095,2016-10-13 14:02:21.799262,1
CUST107835,24.0,Female,West,Primary,Salaried,743647.3859113476,490211.6436954013,Education,435.7146475917578,2,419,0.8513064935730401,2018-03-10 14:02:21.799263,1
CUST107836,43.0,Female,South,Post-Graduate,Salaried,384982.42093087884,239464.39723644202,Car,689.7614310562475,4,323,0.15516164684722122,2024-06-25 14:02:21.799266,1
CUST107837,51.0,Female,North,Graduate,Salaried,336702.33835029154,487628.73420106,Education,815.7790383674808,3,340,0.8614052071683208,2018-08-03 14:02:21.799267,1
CUST107838,47.0,Male,South,Primary,Salaried,396961.3371076046,490589.5189929445,Education,728.088819466893,1,217,0.827270859070327,2017-07-20 14:02:21.799269,1
CUST107839,53.0,Female,South,Post-Graduate,Salaried,602750.9323391138,444892.6004734251,Business,716.4099930685525,2,413,0.7886738974969525,2025-04-01 14:02:21.799271,0
CUST107840,38.0,Female,North,Primary,Salaried,704035.9990670127,307873.92051185766,Other,727.2906131844362,1,241,0.5084684428763122,2025-07-29 14:02:21.799273,0
CUST107841,34.0,Female,South,Secondary,,444706.4699985712,293208.30225535796,Car,770.9297568106049,5,368,0.4166139315957821,2023-07-15 14:02:21.799275,1
CUST107842,50.0,Female,East,Post-Graduate,Unemployed,,380255.4049070953,Education,630.0783880700412,0,28,0.28087587407911424,2022-11-22 14:02:21.799277,0
CUST107843,27.0,Female,North,Post-Graduate,Unemployed,694823.8752409621,402342.04963058425,Car,748.5219828556635,2,190,0.12185207788729989,2020-09-07 14:02:21.799279,0
CUST107844,68.0,Male,East,Secondary,Self-Employed,721975.2703866829,228814.77306473488,Other,695.7458047655497,1,427,0.6095462043417981,2020-07-01 14:02:21.799281,0
CUST107845,64.0,Female,West,Post-Graduate,Unemployed,602280.7821743165,245728.22686323704,Home,656.4486361712386,2,181,0.18995157962155915,2023-06-12 14:02:21.799283,0
CUST107846,59.0,Male,East,Primary,Salaried,785754.6328303688,340350.64825747936,Business,785.0587558856726,1,19,0.7969070957486749,2022-08-16 14:02:21.799285,0
CUST107847,68.0,Male,West,Secondary,Self-Employed,116823.10898133693,207218.922921232,Business,581.2353994039695,2,354,0.7377466510872113,2016-10-18 14:02:21.799287,0
CUST107848,29.0,Female,West,Primary,Salaried,315311.7816774106,223746.48763326992,Other,585.0267121314241,2,485,0.6290066535629883,2024-03-15 14:02:21.799289,1
CUST107849,33.0,Male,North,Post-Graduate,Salaried,504132.8436415688,36020.56018613465,Business,414.3300226425429,1,389,0.624139477933442,2022-02-13 14:02:21.799291,1
CUST107850,,Male,East,Post-Graduate,Salaried,288455.63682111795,148639.67177257405,Home,557.09002361291,3,15,0.7350896417336182,2019-09-17 14:02:21.799293,1
CUST107851,49.0,Male,East,Post-Graduate,Self-Employed,683478.732353434,411666.4861957166,Car,605.9808280780568,2,392,0.35817569473516264,2020-01-21 14:02:21.799294,0
CUST107852,32.0,Female,East,Post-Graduate,Salaried,264773.9873769506,451058.03317105724,Education,644.9903436508026,5,454,0.3015934125954692,2018-09-11 14:02:21.799297,1
CUST107853,44.0,Male,North,Primary,Self-Employed,768913.4369144125,294112.1005766948,Other,694.892405241648,1,196,0.3413333085242902,2017-03-08 14:02:21.799299,1
CUST107854,45.0,Female,West,Post-Graduate,Unemployed,330207.562592095,418616.68670702697,Other,738.1232806752528,2,244,0.8057602932745348,2020-08-05 14:02:21.799300,1
CUST107855,34.0,Male,West,Secondary,Salaried,779953.6077343783,20000.0,Business,517.0754271399247,3,304,0.19029449404418736,2022-07-18 14:02:21.799302,1
CUST107856,63.0,Female,West,Secondary,Salaried,335149.52224269736,364209.3490667025,Education,660.9687924056361,3,379,0.6299020257534871,2020-02-19 14:02:21.799304,0
CUST107857,67.0,Male,North,Graduate,Self-Employed,50000.0,81116.04662385752,Business,551.6829317802498,1,251,0.8696910988844412,2021-11-13 14:02:21.799306,1
CUST107858,19.0,Female,North,Secondary,Salaried,528234.725230694,174008.64675449557,Business,516.9907936529683,1,290,0.7932649284425821,2016-10-02 14:02:21.799308,1
CUST107859,53.0,Male,South,Graduate,Unemployed,636216.7854367688,397386.448488079,Car,682.4236487930807,1,314,0.28779606982240924,2023-05-16 14:02:21.799310,1
CUST107860,67.0,Other,East,Secondary,Unemployed,292429.46287715866,422864.4720430983,Car,660.1636489906095,2,477,0.6513045258152779,2017-11-28 14:02:21.799312,1
CUST107861,24.0,Female,West,Secondary,Salaried,817014.758681944,20000.0,Business,699.3391324150543,0,370,0.47371595317912285,2020-01-04 14:02:21.799314,1
CUST107862,30.0,Female,South,Post-Graduate,Salaried,773719.0776905024,49881.18934735999,Home,707.9759308270101,2,110,0.55388399575745,2022-03-13 14:02:21.799316,0
CUST107863,32.0,Female,South,Secondary,,464648.41286626755,199371.8749368307,Other,601.7708154204063,1,393,0.6184797735917419,2024-10-30 14:02:21.799318,1
CUST107864,,Male,East,Post-Graduate,,563694.2622519076,31228.67541659338,Home,759.4356860584335,3,125,0.6492797467355311,2025-07-26 14:02:21.799320,0
CUST107865,40.0,Female,North,Post-Graduate,Salaried,503112.7668828363,237921.81457687783,Other,558.150935822673,5,232,0.31703572029216975,2023-08-22 14:02:21.799322,1
CUST107866,39.0,Female,South,Secondary,Salaried,631130.5493579751,430000.1959066332,Education,544.440284825228,6,460,0.7003253505862364,2025-04-09 14:02:21.799323,1
CUST107867,43.0,Female,North,Primary,Self-Employed,670264.4156083844,67191.38687503681,Education,689.8192579595737,1,431,0.8227316899160245,2023-05-02 14:02:21.799325,0
CUST107868,50.0,Female,North,Post-Graduate,Salaried,168704.23862920416,601905.3004912162,Home,671.4690168172614,2,186,0.37256809925651935,2020-05-19 14:02:21.799327,1
CUST107869,28.0,Female,East,Secondary,Unemployed,835392.855540873,260896.65636957256,Business,569.0209035648982,1,344,0.39245220310683904,2021-12-05 14:02:21.799329,0
CUST107870,,,South,Primary,Self-Employed,737418.6510875516,355828.6697490263,Business,566.7248269346566,3,498,0.1628390991397728,2022-07-26 14:02:21.799331,1
CUST107871,42.0,Male,West,Secondary,Self-Employed,290773.89199243544,145752.13433681542,Education,687.9880202118509,5,499,0.6945202874758494,2020-01-14 14:02:21.799333,1
CUST107872,54.0,Female,South,Secondary,Salaried,790418.5643801363,456209.3873457853,Business,675.0182016958677,3,467,0.3722285053660861,2020-06-05 14:02:21.799335,0
CUST107873,65.0,Female,West,Primary,Self-Employed,882190.420191752,335077.6612358826,Car,546.179524400202,1,399,0.566082092619831,2019-02-18 14:02:21.799337,1
CUST107874,60.0,Female,West,Secondary,Salaried,157016.94432157034,338175.4989477538,Education,585.7004437126125,1,126,0.4052746826550321,2021-03-25 14:02:21.799339,1
CUST107875,55.0,Male,North,Post-Graduate,Salaried,637470.6097941814,358015.90904820355,Other,558.9186921778833,1,270,0.5222303609573113,2024-12-30 14:02:21.799340,1
CUST107876,,Female,West,Graduate,Self-Employed,683779.063029415,105987.75560341729,Other,438.01578199578665,2,10,0.7206001535034975,2026-01-19 14:02:21.799342,1
CUST107877,62.0,Female,East,Graduate,Salaried,572979.4484134262,361584.5452049761,Business,786.4184375918127,2,243,0.2587533632849064,2025-02-27 14:02:21.799344,1
CUST107878,41.0,Male,South,Secondary,Self-Employed,734071.1882529957,405643.5226988853,Other,673.8439404109363,2,489,0.11370909901539071,2022-04-18 14:02:21.799346,1
CUST107879,57.0,Female,North,Graduate,Unemployed,539900.2033101982,70386.54290674784,Other,765.8367182237835,2,282,0.5767191008360325,2022-01-21 14:02:21.799348,1
CUST107880,63.0,Male,North,Graduate,Salaried,598944.1974435709,259578.9746033245,Home,619.4384366082919,2,398,0.3961441281806787,2018-11-26 14:02:21.799350,1
CUST107881,50.0,,West,Graduate,Salaried,119980.40550099767,253872.01818140264,Home,552.7950052185627,1,373,0.5623004715471784,2024-07-03 14:02:21.799352,1
CUST107882,34.0,Male,North,Post-Graduate,Salaried,368636.90169966023,306360.83006787696,Other,562.5512901738115,4,43,0.8102805730589816,2019-09-17 14:02:21.799354,0
CUST107883,41.0,Male,East,Post-Graduate,Salaried,753075.6101371772,408243.47755946865,Education,562.4711434173589,5,223,0.34344033559089554,2017-03-07 14:02:21.799356,0
CUST107884,,Male,East,Graduate,Self-Employed,1803894.4014170931,1690880.3077728262,Other,598.1269474389109,0,241,0.8762395132060621,2017-09-29 14:02:21.799358,1
CUST107885,19.0,Female,North,Primary,Self-Employed,488694.31126392237,285026.40632157226,Car,495.22783861161025,3,146,0.5152250776302524,2016-12-28 14:02:21.799360,1
CUST107886,49.0,Male,North,Primary,Unemployed,274152.4674118293,443380.12752700096,Education,611.3306604674732,2,71,0.6856989076376785,2017-10-27 14:02:21.799362,1
CUST107887,41.0,Female,East,Primary,Self-Employed,367184.65709644096,93379.89671353516,Car,592.5390802818264,4,165,0.7767002105885851,2018-04-27 14:02:21.799364,1
CUST107888,26.0,Female,West,Post-Graduate,Salaried,567674.3159488572,339207.37025010376,Car,737.3195159154151,2,26,0.36216291139338497,2021-08-27 14:02:21.799366,1
CUST107889,21.0,Female,North,Post-Graduate,Salaried,472251.8171233148,20000.0,Business,703.7255286667199,2,95,0.11206050934776296,2021-01-23 14:02:21.799368,0
CUST107890,34.0,Male,West,Post-Graduate,Salaried,,225298.84791385836,Home,611.7486981762893,2,87,0.3295888553561236,2019-08-07 14:02:21.799370,1
CUST107891,34.0,,North,Post-Graduate,Salaried,348818.9150373765,372260.44585785223,Business,697.5949342767647,1,36,0.4280959282172848,2017-05-01 14:02:21.799371,1
CUST107892,67.0,Female,East,Graduate,Salaried,778676.0850106409,407121.56493761536,Car,540.4658836995743,1,221,0.7486388124642774,2017-07-05 14:02:21.799373,1
CUST107893,65.0,Male,North,Post-Graduate,Salaried,713939.4056450033,344081.3337504571,Business,523.7164283206938,2,498,0.4832141176947572,2017-06-30 14:02:21.799375,0
